country,legislature,term,leg_start_year,row_count,n_unique_emails,person_count_legistype,ltype,url,cc,leg_start_date,lastmod,cc3,pop2024,lastmod_year
Saint-Lucia,House of Assembly,8th Parliament,2007,17,0,30,lower house,https://cdn.rawgit.com/everypolitician/everypolitician-data/554a6cb306153130ac5558e4c015471d63e57cb7/data/Saint_Lucia/Assembly/term-8.csv,LC,2007-01-09,1557388435,LCA,180805.0,2019
Guam,Parliament,31st Guam Legislature,2011,15,8,28,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/109b412aeaeb22868ca31796eb0ef61df5279a2d/data/Guam/Parliament/term-31.csv,GU,2011-02-21,1556048566,GUM,174114.0,2019
Guam,Parliament,33rd Guam Legislature,2015,15,15,28,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/554a6cb306153130ac5558e4c015471d63e57cb7/data/Guam/Parliament/term-33.csv,GU,2015-02-16,1556048566,GUM,174114.0,2019
Guam,Parliament,32nd Guam Legislature,2013,15,9,28,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/109b412aeaeb22868ca31796eb0ef61df5279a2d/data/Guam/Parliament/term-32.csv,GU,2013-01-11,1556048566,GUM,174114.0,2019
Guam,Parliament,30th Guam Legislature,2009,15,8,28,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/109b412aeaeb22868ca31796eb0ef61df5279a2d/data/Guam/Parliament/term-30.csv,GU,2009-02-16,1556048566,GUM,174114.0,2019
Curacao,Estates of Curaçao,2nd Curaçaoan Parliament,2012,21,0,21,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/7eb71fdef78a6f141b27e9a965894b5221d6d38d/data/Curacao/Estates/term-2.csv,CW,2012-11-02,1557265367,CUW,148613.0,2019
Kiribati,Parliament,10th Parliament,2011,45,0,62,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/9a75c94fb3f01a45e5616242dec9743ba96f137f/data/Kiribati/Parliament/term-10.csv,KI,2011-11-25,1554174559,KIR,135763.0,2019
Kiribati,Parliament,9th Parliament,2007,44,0,62,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/426353d412c888c3b194bbcf7af2cf9d1f920c73/data/Kiribati/Parliament/term-9.csv,KI,2007-09-17,1554174559,KIR,135763.0,2019
Grenada,House of Representatives,2013,2013,15,0,15,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/96d43e50c19484aaf69839d9db8d613e6865d691/data/Grenada/House_of_Representatives/term-2013.csv,GD,2013-03-27,1554302019,GRD,126887.0,2019
Seychelles,National Assembly,2011–2016,2011,32,32,32,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/9a75c94fb3f01a45e5616242dec9743ba96f137f/data/Seychelles/Assembly/term-2011.csv,SC,2011-10-11,1542919114,SYC,120483.0,2018
Micronesia,Congress,18th Congress,2013,14,0,24,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/e59980d4bb9af60eff2b4e282b7666190b66c04f/data/Micronesia/Congress/term-18.csv,FM,2013-05-11,1554846985,FSM,116300.0,2019
Micronesia,Congress,17th Congress,2011,14,0,24,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/e59980d4bb9af60eff2b4e282b7666190b66c04f/data/Micronesia/Congress/term-17.csv,FM,2011-05-11,1554846985,FSM,116300.0,2019
Micronesia,Congress,19th Congress,2015,15,0,24,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/9a75c94fb3f01a45e5616242dec9743ba96f137f/data/Micronesia/Congress/term-19.csv,FM,2015-05-11,1554846985,FSM,116300.0,2019
Tonga,Legislative Assembly,2014-2018,2014,27,0,27,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/56f74eae785c7147ff3fcb2aea5931daf3555159/data/Tonga/Assembly/term-2015.csv,TO,2014-12-29,1554275969,TON,108683.0,2019
Aruba,Estates of Aruba,7th Aruban Estates,2013,21,10,21,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/3ffd4faf5806a4e65a11e22975077565cb0b848e/data/Aruba/Estates/term-7.csv,AW,2013-01-01,1557887238,ABW,106177.0,2019
US-Virgin-Islands,Legislature,31st Legislature,2015,15,0,15,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/2fa14aaa4f99e295c35027e882b4d5812af7db81/data/US_Virgin_Islands/Legislature/term-2014.csv,VI,2015-01-12,1548929614,VIR,104181.0,2019
Saint-Vincent-and-the-Grenadines,House of Assembly,9th Vincentian Assembly,2015,15,0,18,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/554a6cb306153130ac5558e4c015471d63e57cb7/data/Saint_Vincent_and_the_Grenadines/Assembly/term-9.csv,VC,2015-12-30,1554829453,VCT,103683.0,2019
Saint-Vincent-and-the-Grenadines,House of Assembly,8th Vincentian Assembly,2010,15,0,18,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/554a6cb306153130ac5558e4c015471d63e57cb7/data/Saint_Vincent_and_the_Grenadines/Assembly/term-8.csv,VC,2010-12-30,1554829453,VCT,103683.0,2019
Antigua-and-Barbuda,House of Representatives,1976–1980,1976,15,0,63,lower house,https://cdn.rawgit.com/everypolitician/everypolitician-data/9a75c94fb3f01a45e5616242dec9743ba96f137f/data/Antigua_and_Barbuda/Representatives/term-1976.csv,AG,1976-01-01,1556425262,ATG,94816.0,2019
Antigua-and-Barbuda,House of Representatives,2009–2014,2009,17,0,63,lower house,https://cdn.rawgit.com/everypolitician/everypolitician-data/9a75c94fb3f01a45e5616242dec9743ba96f137f/data/Antigua_and_Barbuda/Representatives/term-2009.csv,AG,2009-04-27,1556425262,ATG,94816.0,2019
Antigua-and-Barbuda,House of Representatives,1984–1989,1984,17,0,63,lower house,https://cdn.rawgit.com/everypolitician/everypolitician-data/ebbd3817a5b554e7a3723ea968a900d3f9fac097/data/Antigua_and_Barbuda/Representatives/term-1984.csv,AG,1984-01-01,1556425262,ATG,94816.0,2019
Antigua-and-Barbuda,House of Representatives,1971–1976,1971,15,0,63,lower house,https://cdn.rawgit.com/everypolitician/everypolitician-data/9a75c94fb3f01a45e5616242dec9743ba96f137f/data/Antigua_and_Barbuda/Representatives/term-1971.csv,AG,1971-01-01,1556425262,ATG,94816.0,2019
Antigua-and-Barbuda,House of Representatives,2004–2009,2004,17,0,63,lower house,https://cdn.rawgit.com/everypolitician/everypolitician-data/9a75c94fb3f01a45e5616242dec9743ba96f137f/data/Antigua_and_Barbuda/Representatives/term-2004.csv,AG,2004-03-24,1556425262,ATG,94816.0,2019
Antigua-and-Barbuda,House of Representatives,1989–1994,1989,17,0,63,lower house,https://cdn.rawgit.com/everypolitician/everypolitician-data/ebbd3817a5b554e7a3723ea968a900d3f9fac097/data/Antigua_and_Barbuda/Representatives/term-1989.csv,AG,1989-01-01,1556425262,ATG,94816.0,2019
Antigua-and-Barbuda,House of Representatives,1999–2004,1999,17,0,63,lower house,https://cdn.rawgit.com/everypolitician/everypolitician-data/9a75c94fb3f01a45e5616242dec9743ba96f137f/data/Antigua_and_Barbuda/Representatives/term-1999.csv,AG,1999-01-01,1556425262,ATG,94816.0,2019
Antigua-and-Barbuda,House of Representatives,2014–2019,2014,17,0,63,lower house,https://cdn.rawgit.com/everypolitician/everypolitician-data/9a75c94fb3f01a45e5616242dec9743ba96f137f/data/Antigua_and_Barbuda/Representatives/term-2014.csv,AG,2014-06-25,1556425262,ATG,94816.0,2019
Antigua-and-Barbuda,House of Representatives,1994–1999,1994,17,0,63,lower house,https://cdn.rawgit.com/everypolitician/everypolitician-data/9a75c94fb3f01a45e5616242dec9743ba96f137f/data/Antigua_and_Barbuda/Representatives/term-1994.csv,AG,1994-01-01,1556425262,ATG,94816.0,2019
Antigua-and-Barbuda,House of Representatives,1980–1984,1980,15,0,63,lower house,https://cdn.rawgit.com/everypolitician/everypolitician-data/9a75c94fb3f01a45e5616242dec9743ba96f137f/data/Antigua_and_Barbuda/Representatives/term-1980.csv,AG,1980-01-01,1556425262,ATG,94816.0,2019
Isle-of-Man,House of Keys,2011–2016,2011,29,11,41,lower house,https://cdn.rawgit.com/everypolitician/everypolitician-data/95cbae68f96b2cf5f7640a262752a917bca8533a/data/Isle_of_Man/House_of_Keys/term-2011.csv,IM,2011-10-04,1556528662,IMN,84904.0,2019
Isle-of-Man,House of Keys,2016–2021,2016,24,11,41,lower house,https://cdn.rawgit.com/everypolitician/everypolitician-data/361a29986d9dd4e1031b6abf5f7c5a54d282dcc9/data/Isle_of_Man/House_of_Keys/term-2016.csv,IM,2016-09-27,1556528662,IMN,84904.0,2019
Andorra,Consell General,2015,2015,31,31,31,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/57cb0ffd7ff42c63bfe451f13356e893c899f93e/data/Andorra/General_Council/term-2015.csv,AD,2015-03-23,1554158957,AND,80341.0,2019
Dominica,House of Assembly,2014–,2014,21,0,21,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/9a75c94fb3f01a45e5616242dec9743ba96f137f/data/Dominica/House_of_Assembly/term-2014.csv,DM,2014-01-01,1554857408,DMA,73368.0,2019
Cayman-Islands,Legislative Assembly,2013–2017,2013,18,0,18,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/375d40187c55afb7022605c5249385734dd5ef79/data/Cayman_Islands/Legislative_Assembly/term-2013.csv,KY,2013-01-01,1554881948,CYM,69885.0,2019
Faroe-Islands,Løgting,Løgting 2015–,2015,33,0,103,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/a71a21ada840a4d22467ab10ab670a02aba26da7/data/Faroe_Islands/Logting/term-2015.csv,FO,2015-09-01,1556429139,FRO,53444.0,2019
Faroe-Islands,Løgting,Løgting 2008–2011,2008,33,0,103,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/a71a21ada840a4d22467ab10ab670a02aba26da7/data/Faroe_Islands/Logting/term-2008.csv,FO,2008-01-19,1556429139,FRO,53444.0,2019
Faroe-Islands,Løgting,Løgting 1990–1994,1990,32,0,103,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/9a75c94fb3f01a45e5616242dec9743ba96f137f/data/Faroe_Islands/Logting/term-1990.csv,FO,1990-01-01,1556429139,FRO,53444.0,2019
Faroe-Islands,Løgting,Løgting 2002–2004,2002,28,0,103,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/2bb64b4d4d2793cd94753cb865ff7db1da6a01ee/data/Faroe_Islands/Logting/term-2002.csv,FO,2002-01-01,1556429139,FRO,53444.0,2019
Faroe-Islands,Løgting,Løgting 1998–2002,1998,32,0,103,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/9a75c94fb3f01a45e5616242dec9743ba96f137f/data/Faroe_Islands/Logting/term-1998.csv,FO,1998-01-01,1556429139,FRO,53444.0,2019
Faroe-Islands,Løgting,Løgting 2004–2008,2004,32,0,103,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/a71a21ada840a4d22467ab10ab670a02aba26da7/data/Faroe_Islands/Logting/term-2004.csv,FO,2004-01-01,1556429139,FRO,53444.0,2019
Faroe-Islands,Løgting,Løgting 1994–1998,1994,32,0,103,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/9a75c94fb3f01a45e5616242dec9743ba96f137f/data/Faroe_Islands/Logting/term-1994.csv,FO,1994-01-01,1556429139,FRO,53444.0,2019
Faroe-Islands,Løgting,Løgting 2011–2015,2011,33,0,103,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/a71a21ada840a4d22467ab10ab670a02aba26da7/data/Faroe_Islands/Logting/term-2011.csv,FO,2011-10-29,1556429139,FRO,53444.0,2019
Northern-Mariana-Islands,House of Representatives,19th Commonwealth Legislature,2014,20,0,20,lower house,https://cdn.rawgit.com/everypolitician/everypolitician-data/60c461693fa82791cba7fc4d930b0cb0376a1e0b/data/Northern_Mariana_Islands/House/term-19.csv,MP,2014-01-01,1554797258,MNP,50025.0,2019
Saint-Kitts-and-Nevis,National Assembly,1st National Assembly,1984,10,0,30,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/554a6cb306153130ac5558e4c015471d63e57cb7/data/Saint_Kitts_and_Nevis/Assembly/term-1984.csv,KN,1984-01-01,1554892398,KNA,47847.0,2019
Saint-Kitts-and-Nevis,National Assembly,2nd National Assembly,1989,11,0,30,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/af7b618869df3c45fbedf8feea77705e1bd56581/data/Saint_Kitts_and_Nevis/Assembly/term-1989.csv,KN,1989-01-01,1554892398,KNA,47847.0,2019
Saint-Kitts-and-Nevis,National Assembly,4th National Assembly,1995,11,0,30,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/af7b618869df3c45fbedf8feea77705e1bd56581/data/Saint_Kitts_and_Nevis/Assembly/term-1995.csv,KN,1995-01-01,1554892398,KNA,47847.0,2019
Saint-Kitts-and-Nevis,National Assembly,3rd National Assembly,1993,11,0,30,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/af7b618869df3c45fbedf8feea77705e1bd56581/data/Saint_Kitts_and_Nevis/Assembly/term-1993.csv,KN,1993-01-01,1554892398,KNA,47847.0,2019
Saint-Kitts-and-Nevis,National Assembly,6th National Assembly,2004,11,0,30,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/af7b618869df3c45fbedf8feea77705e1bd56581/data/Saint_Kitts_and_Nevis/Assembly/term-2004.csv,KN,2004-10-26,1554892398,KNA,47847.0,2019
Saint-Kitts-and-Nevis,National Assembly,5th National Assembly,2000,11,0,30,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/af7b618869df3c45fbedf8feea77705e1bd56581/data/Saint_Kitts_and_Nevis/Assembly/term-2000.csv,KN,2000-01-01,1554892398,KNA,47847.0,2019
Saint-Kitts-and-Nevis,National Assembly,8th National Assembly,2015,11,0,30,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/af7b618869df3c45fbedf8feea77705e1bd56581/data/Saint_Kitts_and_Nevis/Assembly/term-2015.csv,KN,2015-05-14,1554892398,KNA,47847.0,2019
Saint-Kitts-and-Nevis,National Assembly,7th National Assembly,2010,11,0,30,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/af7b618869df3c45fbedf8feea77705e1bd56581/data/Saint_Kitts_and_Nevis/Assembly/term-2010.csv,KN,2010-03-10,1554892398,KNA,47847.0,2019
Turks-and-Caicos-Islands,House of Assembly,3rd Assembly,2016,15,0,22,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/9a75c94fb3f01a45e5616242dec9743ba96f137f/data/Turks_and_Caicos_Islands/Assembly/term-2016.csv,TC,2016-12-15,1554157604,TCA,46431.0,2019
Turks-and-Caicos-Islands,House of Assembly,2nd Assembly,2012,19,0,22,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/9a75c94fb3f01a45e5616242dec9743ba96f137f/data/Turks_and_Caicos_Islands/Assembly/term-2012.csv,TC,2012-11-09,1554157604,TCA,46431.0,2019
American-Samoa,House of Representatives,2015–,2015,17,0,17,lower house,https://cdn.rawgit.com/everypolitician/everypolitician-data/a8ffe76bdcbc7ca1229ffb42640d052093c26470/data/American_Samoa/House/term-2014.csv,AS,2015-01-03,1555999863,ASM,43544.0,2019
Marshall-Islands,Nitijela,2012–2015,2012,33,0,33,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/bfa85804dcf8473950a7752894f7c4f229568a25/data/Marshall_Islands/Nitijela/term-2012.csv,MH,2012-01-03,1556069302,MHL,42415.0,2019
Liechtenstein,Landtag,2005-2009,2005,25,4,62,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/efff54a7f6c02dc2d0a99333d0ada8234c68a1ad/data/Liechtenstein/Landtag/term-2005.csv,LI,2005-04-14,1556188465,LIE,39822.0,2019
Liechtenstein,Landtag,2013-2017,2013,26,13,62,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/f183412f49d5a457f8c12a281ca10d513889a79e/data/Liechtenstein/Landtag/term-2013.csv,LI,2013-03-27,1556188465,LIE,39822.0,2019
Liechtenstein,Landtag,2017-,2017,25,25,62,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/efff54a7f6c02dc2d0a99333d0ada8234c68a1ad/data/Liechtenstein/Landtag/term-2017.csv,LI,2017-02-05,1556188465,LIE,39822.0,2019
Liechtenstein,Landtag,2009-2013,2009,25,6,62,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/f183412f49d5a457f8c12a281ca10d513889a79e/data/Liechtenstein/Landtag/term-2009.csv,LI,2009-03-18,1556188465,LIE,39822.0,2019
Monaco,National Council,2003-2008,2003,24,1,63,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/b938225498433b7483a295a97c332f505625f19c/data/Monaco/Council/term-2003.csv,MC,2003-01-01,1557725850,MCO,36157.0,2019
Monaco,National Council,2018-2023,2018,24,6,63,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/069111fe7a1a05e2654394b31de220e89c63c677/data/Monaco/Council/term-2018.csv,MC,2018-02-22,1557725850,MCO,36157.0,2019
Monaco,National Council,2013-2018,2013,24,6,63,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/069111fe7a1a05e2654394b31de220e89c63c677/data/Monaco/Council/term-2013.csv,MC,2013-02-21,1557725850,MCO,36157.0,2019
Monaco,National Council,2008-2013,2008,21,0,63,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/b938225498433b7483a295a97c332f505625f19c/data/Monaco/Council/term-2008.csv,MC,2008-01-01,1557725850,MCO,36157.0,2019
San-Marino,Grand and General Council,Council 2016–,2016,63,0,103,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/6996ac2b0507f5e77f36b06d9680c3b5e4757013/data/San_Marino/Council/term-2016.csv,SM,2016-11-20,1557223492,SMR,33614.0,2019
San-Marino,Grand and General Council,Council 2012–2016,2012,63,0,103,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/6996ac2b0507f5e77f36b06d9680c3b5e4757013/data/San_Marino/Council/term-2012.csv,SM,2012-12-26,1557223492,SMR,33614.0,2019
Gibraltar,Parliament,Third House of Assembly,1976,17,0,82,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/7850c5b89a32c2e4d6ef217520c5d8f28c350d27/data/Gibraltar/Parliament/term-3.csv,GI,1976-01-01,1552292242,GIB,32718.0,2019
Gibraltar,Parliament,Tenth House of Assembly,2003,17,0,82,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/7850c5b89a32c2e4d6ef217520c5d8f28c350d27/data/Gibraltar/Parliament/term-10.csv,GI,2003-12-18,1552292242,GIB,32718.0,2019
Gibraltar,Parliament,Ninth House of Assembly,2000,17,0,82,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/7850c5b89a32c2e4d6ef217520c5d8f28c350d27/data/Gibraltar/Parliament/term-9.csv,GI,2000-02-23,1552292242,GIB,32718.0,2019
Gibraltar,Parliament,Fourth House of Assembly,1980,17,0,82,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/7850c5b89a32c2e4d6ef217520c5d8f28c350d27/data/Gibraltar/Parliament/term-4.csv,GI,1980-01-01,1552292242,GIB,32718.0,2019
Gibraltar,Parliament,Seventh House of Assembly,1992,17,0,82,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/7850c5b89a32c2e4d6ef217520c5d8f28c350d27/data/Gibraltar/Parliament/term-7.csv,GI,1992-01-01,1552292242,GIB,32718.0,2019
Gibraltar,Parliament,First House of Assembly,1969,17,0,82,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/7850c5b89a32c2e4d6ef217520c5d8f28c350d27/data/Gibraltar/Parliament/term-1.csv,GI,1969-01-01,1552292242,GIB,32718.0,2019
Gibraltar,Parliament,Second House of Assembly,1972,17,0,82,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/7850c5b89a32c2e4d6ef217520c5d8f28c350d27/data/Gibraltar/Parliament/term-2.csv,GI,1972-01-01,1552292242,GIB,32718.0,2019
Gibraltar,Parliament,Eighth House of Assembly,1996,18,0,82,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/7850c5b89a32c2e4d6ef217520c5d8f28c350d27/data/Gibraltar/Parliament/term-8.csv,GI,1996-01-01,1552292242,GIB,32718.0,2019
Gibraltar,Parliament,First Gibraltar Parliament,2007,17,0,82,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/bdd51475551d7b9feaad5433e7f6f72d892a8a31/data/Gibraltar/Parliament/term-11.csv,GI,2007-11-08,1552292242,GIB,32718.0,2019
Gibraltar,Parliament,Sixth House of Assembly,1988,17,0,82,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/7850c5b89a32c2e4d6ef217520c5d8f28c350d27/data/Gibraltar/Parliament/term-6.csv,GI,1988-01-01,1552292242,GIB,32718.0,2019
Gibraltar,Parliament,Fifth House of Assembly,1984,17,0,82,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/7850c5b89a32c2e4d6ef217520c5d8f28c350d27/data/Gibraltar/Parliament/term-5.csv,GI,1984-01-01,1552292242,GIB,32718.0,2019
Gibraltar,Parliament,Second Gibraltar Parliament,2011,24,0,82,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/7850c5b89a32c2e4d6ef217520c5d8f28c350d27/data/Gibraltar/Parliament/term-12.csv,GI,2011-12-21,1552292242,GIB,32718.0,2019
British-Virgin-Islands,Legislative Council,15th Council,2003,13,0,36,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/554a6cb306153130ac5558e4c015471d63e57cb7/data/British_Virgin_Islands/Council/term-2003.csv,VG,2003-06-16,1554868575,VGB,31763.0,2019
British-Virgin-Islands,Legislative Council,11th Council,1986,9,0,36,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/9e66f3c304bb54dd6b4837f16c189f1c6a4c8792/data/British_Virgin_Islands/Council/term-1986.csv,VG,1986-01-01,1554868575,VGB,31763.0,2019
British-Virgin-Islands,Legislative Council,13th Council,1995,13,0,36,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/9e66f3c304bb54dd6b4837f16c189f1c6a4c8792/data/British_Virgin_Islands/Council/term-1995.csv,VG,1995-01-01,1554868575,VGB,31763.0,2019
British-Virgin-Islands,Legislative Council,12th Council,1990,9,0,36,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/9e66f3c304bb54dd6b4837f16c189f1c6a4c8792/data/British_Virgin_Islands/Council/term-1990.csv,VG,1990-01-01,1554868575,VGB,31763.0,2019
British-Virgin-Islands,Legislative Council,10th Council,1983,9,0,36,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/9e66f3c304bb54dd6b4837f16c189f1c6a4c8792/data/British_Virgin_Islands/Council/term-1983.csv,VG,1983-01-01,1554868575,VGB,31763.0,2019
British-Virgin-Islands,Legislative Council,9th Council,1979,9,0,36,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/a83b85b639f66814a53faedba3d219fa35159aa8/data/British_Virgin_Islands/Council/term-1979.csv,VG,1979-01-01,1554868575,VGB,31763.0,2019
British-Virgin-Islands,Legislative Council,8th Council,1975,7,0,36,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/a83b85b639f66814a53faedba3d219fa35159aa8/data/British_Virgin_Islands/Council/term-1975.csv,VG,1975-01-01,1554868575,VGB,31763.0,2019
British-Virgin-Islands,Legislative Council,14th Council,1999,13,0,36,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/554a6cb306153130ac5558e4c015471d63e57cb7/data/British_Virgin_Islands/Council/term-1999.csv,VG,1999-01-01,1554868575,VGB,31763.0,2019
British-Virgin-Islands,Legislative Council,7th Council,1971,7,0,36,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/554a6cb306153130ac5558e4c015471d63e57cb7/data/British_Virgin_Islands/Council/term-1971.csv,VG,1971-01-01,1554868575,VGB,31763.0,2019
British-Virgin-Islands,House of Assembly,1st Assembly,2007,13,0,23,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/50b73dccfe52da713846de8bdf30b4e8bd957cfa/data/British_Virgin_Islands/Assembly/term-2007.csv,VG,2007-01-01,1554674211,VGB,31763.0,2019
British-Virgin-Islands,House of Assembly,2nd Assembly,2011,13,0,23,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/554a6cb306153130ac5558e4c015471d63e57cb7/data/British_Virgin_Islands/Assembly/term-2011.csv,VG,2011-01-01,1554674211,VGB,31763.0,2019
British-Virgin-Islands,House of Assembly,3rd Assembly,2015,13,0,23,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/554a6cb306153130ac5558e4c015471d63e57cb7/data/British_Virgin_Islands/Assembly/term-2015.csv,VG,2015-06-08,1554674211,VGB,31763.0,2019
Palau,House of Delegates,Ninth Olbiil Era Kelulau,2013,16,0,16,lower house,https://cdn.rawgit.com/everypolitician/everypolitician-data/9a75c94fb3f01a45e5616242dec9743ba96f137f/data/Palau/House_of_Delegates/term-2012.csv,PW,2013-01-17,1554885149,PLW,18051.0,2019
Nauru,Parliament,20th Parliament,2010,18,0,34,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/9a75c94fb3f01a45e5616242dec9743ba96f137f/data/Nauru/Parliament/term-20.csv,NR,2010-06-22,1554824731,NRU,12884.0,2019
Nauru,Parliament,21st Parliament,2013,19,0,34,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/9a75c94fb3f01a45e5616242dec9743ba96f137f/data/Nauru/Parliament/term-21.csv,NR,2013-06-11,1554824731,NRU,12884.0,2019
Nauru,Parliament,22nd Parliament,2016,19,0,34,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/9a75c94fb3f01a45e5616242dec9743ba96f137f/data/Nauru/Parliament/term-22.csv,NR,2016-07-11,1554824731,NRU,12884.0,2019
Nauru,Parliament,19th Parliament,2000,18,0,34,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/9a75c94fb3f01a45e5616242dec9743ba96f137f/data/Nauru/Parliament/term-19.csv,NR,2000-06-19,1554824731,NRU,12884.0,2019
Tuvalu,Parliament,9th Parliament,2006,15,0,27,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/174ffa92fc072c779c63217dbfbbd55741b89e28/data/Tuvalu/Parliament/term-9.csv,TV,2006-08-03,1557390092,TUV,11478.0,2019
Tuvalu,Parliament,11th Parliament,2015,15,0,27,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/5c1f1e3a8430c64dfa4bcc84de61ce47ad4bcf3d/data/Tuvalu/Parliament/term-11.csv,TV,2015-03-31,1557390092,TUV,11478.0,2019
Tuvalu,Parliament,10th Parliament,2010,20,0,27,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/554a6cb306153130ac5558e4c015471d63e57cb7/data/Tuvalu/Parliament/term-10.csv,TV,2010-09-16,1557390092,TUV,11478.0,2019
